company,category,file_name,chunk_idx,text
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,46,In ca se of first death of any of the annuitants after completion of 5 policy years On first death of either of the annuitants after completion of 5 policy years return of proportion of Total Premiums Paid as opted at inception shall be payable to the last s urvivor . On death of the last survivor the remaining balance of the Total Premiums Paid shall be payable to the nominee and policy will terminate. The proportion can vary from 0 to 100 in multiples of 25 .
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,47,Case Study 4 Immediate Annuity Joint Life with Death Benefit Mrs. and Mr. Sharma both 60 years old who have just retired from their service and live with their 25 year old son. Mr. Sharma is concerned about his family well being when he is not around.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,48,He purchases Max Life Smart Wealth Annuity Guaranteed Pension Plan Immediate Annuity Joint Life with Death Benefit and opted return of 50 of the Total Premiums Paid to Mrs. Sharma upon his death to enable immediate financial support that may be required and remaining 50 of the Total Premiums Paid to their son nominee under the policy upon death of Mrs. Sharma. He purchased plan with a single premium of Rs.1Cr exclusive of GST . Mr. Sharma will continue to receive a guaranteed annuity of Rs.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,49,6 08 600 every year. Upon death of Mr. Sharma at age 67 Mrs. Sharma will receive an immediate death benefit of Rs.50 Lacs. In addition the annuity payouts will continue as long as she survives. Upon her death at age 80 the remaining 50 of the Total Premiums Paid i.e. Rs.50 Lacs shall be pa yable to her son and policy terminates. Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 13 of 30 2.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,50,Immediate Annuity with chosen proportion of Annuity to Last Survivor Following sub variants are available under this variant a. Joint Life without Death Benefit In this variant policyholder can choose an annuity multiple at inception of the policy. Annuity multiple can be either 50 or 110 . Survival benefit A fixed annuity amount guaranteed at policy inception shall be payable in arrears till both the annuit ants are alive.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,51,On first death of either of the annuitants annuity payable to the last survivor shall be revised to the chosen annuity multiple times the annuity payable at inception . Death benefit No death benefit shall be payable . b. Joint Life with Death Benefit In this variant policyholder can choose an annuity multiple at inception of the policy. Annuity multiple can be either 50 or 110 and has to be chosen at inception of the policy .
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,52,Survival benefit A fixed annuity amount guaranteed at policy inception shall be payable in arrears till both the annuitants are alive. On first death of either of the annuitants annuity payable to the last survivor shall be revised to the chosen annuity multiple times t he annuity payable at inception . Death benefit On death of the last survivor 100 of the Total Premiums Paid shall be payable to the nominee and policy will terminate .
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,53,Case Study 5 Immediate Annuity with chosen proportion of Annuity to Last Survivor Joint Life with Death Benefit Mr. Sharma is a 65 year old individual who has just retired from service. He lives with his wife Mrs. Sharma aged 60 years and his two children. He purchases Max Life Smart Wealth Annuity Guaranteed Pension Plan Immediate Annuity with chosen proportion of Annuity to Last Survivor Joint Life with Death Benefit and opts for Annuity multiple of 110 .
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,54,He pays a single premium of Rs.50 Lacs exclusive of GST . Mr. Sharma gets a guaranteed payout of Rs. 3 22 250 every year. In case of the unfortunate event of the death of Mr. Sharma at age 70 Mrs. Sharma will continue to receive the enhanced guaranteed annual payout of Rs. 3 54 475 throughout her lifetime enabling her to be financially independent. Upon her deat h at age 80 100 of the Total Premium Paid i.e. Rs. 50 Lacs shall be paid to the nominee.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,55,Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 14 of 30 3. Immediate Annuity with Early Return of Premium This variant is available for Single Life with Death Benefit Only.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,56,In this variant the policyholder has a flexibility to take early return of either 50 or 100 of Total Premiums Paid upon survival till the chosen milestone age and 100 of Total Premiums Paid less benefit already paid at the milestone age if any shall be payable to the nominee on death of the annuitant . The milestone age can be opted amongst 70 75 80 85 years of Age last birthday . The proportion of Total Premiums Paid i.e.50 or 100 and milestone age has to be chosen at inception of the Policy.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,57,Survival benefit A fixed annuity amount guaranteed at policy inception shall be payable in arrears till death of the annuitant. Upon attaining the milestone age i.e. 70 75 80 85 years as opted at inception 50 or 100 of Total Premiums Paid as opted at inception of the Policy shall be payable and annuity guaranteed at policy inception shall continue to be payable till death of the annuitant.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,58,Death benefit In case the annuitant dies before attaining milestone age 100 of Total Premiums Paid shall be payable to the nominee and policy will terminate. In case the annuitant dies post attaining milestone age 100 of Total Premiums Paid less benefit already paid at the milestone age shall be payable to the nominee and policy will terminate. The sum of benefit paid a t milestone age to the annuitant and the benefit payable to the nominee upon death of the annuitant shall be 100 of Total Premiums Paid.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,59,Case Study 6 Immediate Annuity with Early Return of Premium Mr. Sharma is a 62 year old individual who has just retired from service. He purchases Max Life Smart Wealth Annuity Guaranteed Pension Plan Immediate Annuity with Early Return of Premium with a single premium of Rs.20 Lacs exclusive of GST . He opts for early return of 50 of Total Premiums Paid on attaining milestone age of 75 years.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,60,Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 15 of 30 Mr. Sharma gets a guaranteed payout of Rs. 1 08 880 every year throughout his lifetime. On attainment of milestone age 75 years he receives 50 of Total Premiums Paid i.e. Rs.10 Lacs. Upon his unfortunate death at age 80 the nominee will receive balance of Total Premiums Paid i.e. Rs.10 Lacs and policy will terminate. 4.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,61,Immediate Annuity for Guaranteed Period and Life thereafter This option is available for Single Life without Death Benefit only. In this variant policyholder can choose the guaranteed period of 5 10 15 20 years at inception of the Policy. The annuity under the policy shall continue till the end of guarantee perio d or till the death of the annuitant whichever is later.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,62,Survival benefit A fixed annuity amount guaranteed at policy inception shall be payable in arrears till death of the annuitant or until the end of Guaranteed period 5 10 15 20 years as opted at inception whichever is later. Death benefit On the death of the annuitant during the guaranteed period as opted at inception of the Policy the annuity shall continue till the end of the guaranteed period. The policy will terminate at the end of guaranteed period without any further benefit payout.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,63,On death of the annuitant after the guaranteed period as opted at inception the policy will terminate without any further benefit payout . Case Study 7 Immediate Annuity for Guaranteed Period and Li fe thereafter How does Max Life Smart Wealth Annuity Guaranteed Pension Plan work for Mr. Sharma Mr. Sharma is a 65 year old individual who has just retired from service.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,64,He purchases Max Life Smart Wealth Annuity Guaranteed Pension Plan Immediate Annuity for Guaranteed Period and Life thereafter with a single premium of Rs.15 Lacs exclusive of GST . He opts for Guaranteed period of 20 years. Mr. Sharma gets a guaranteed annuity payout of Rs. 1 16 655 every year. Upon death of Mr. Sharma after 5 policy years his nominee will receive the same amount of annuity payout for balance of guaranteed period i.e. next 15 years. Policy terminates at the end of 20th policy year.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,65,Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 16 of 30 5. Increasing Immediate Annuity Following sub variants are available under this variant a. Single Life Increasing Annuity Each Year with Death Benefit In this variant the policyholder can choose the of increase in annuity from 1 to 6 in multiples of 1 at inception of the policy . Survival benefit An increasing annuity amount guaranteed at policy inception shall be payable in arrears till death of the annuitant.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,66,Annuity shall increase every year at a rate i.e. 1 to 6 simple increase as opted at inception of the annuity at inception. Death benefit Upon death of the annuitant 100 of the Total Premiums Paid shall be payable to the nominee and policy will terminate. b. Single Life Increasing Annuity Every 3 Years with Death Benefit In this variant the annuity at inception is guaranteed to increase 15 Simple Increase in every 3 years.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,67,Survival benefit An increasing annuity amount guaranteed at policy inception shall be payable in arrears till death of the annuitant. Annuity shall increase every 3 years at a rate of 15 simple increase of the annuity at inception. Death benefit Upon death of the annuitant 100 of the Total Premiums Paid shall be payable to the nominee and policy will terminate.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,68,Case Study 8 Increasing Annuity 6 Simple Increase every year with Death Benefit Mr. Sharma is a 60 year old individual who has just retired from service. He lives with his wife Mrs. Sharma and his two children. He purchases Max Life Smart Wealth Annuity Guaranteed Pension Plan Increasing Immediate Annuity and opts for 6 Simple Increase in annuity every year. He paid a single premium of Rs.10 Lacs exclusive of GST . Mr. Sharma gets first annuity payout of Rs. 42 050 .
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,69,The annuity amount increases every year by 6 p.a. of initial annuity i.e. annuity payab le shall be Rs. 44 573 in the 2nd year Rs. 47 096 in the 3rd year and so on as long as he lives. Upon his death at age 80 Total Premiums Paid of Rs.10 Lacs is payable to the nominee and policy terminates. Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 17 of 30 6.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,70,Deferred Annuity In this variant p olicyholder has to opt deferment period and premium payment term at the inception of the policy. The annuity payment starts after the end of deferment period based upon the chosen annuity payment frequency. The Deferment period should always be equal or greater than premium payment term. Following sub variants are available under this variant a. Single Life with Death Benefit till Deferment Period Single Premium b.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,71,Joint Life with Death Benefit till Deferment Period Single Premium c. Single Life with Death Benefit for Life Single Premium d. Joint Life with Death Benefit for Life Single Premium e. Single Life with Death Benefit till Deferment Period Limited Premium f. Joint Life with Death Benefit till Deferment Period Limited Premium g. Single Life with Death Be nefit for Life Limited Premium h. Joint Life with Death Benefit for Life Limited Premium Survival benefit For variants 6.a 6.b 6.c 6.d i.e.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,72,variant with single premium A fixed annuity amount guaranteed at policy inception shall be payable in arrears after the expiry of the deferment period till death of the annuitant s . For variants 6.e 6.f 6.g 6.h i.e. variant with limited premium A fixed annuity amount gua ranteed at policy inception shall be payable in arrears after the expiry of the deferment period till death of the annuitant s provided all premiums have been paid during the premium payment term.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,73,For limited premium variants Fixed Annuity Amount Bas e Annuity Loyalty Annuity Loyalty Annuity is 20 of the Base Annuity and shall accrue on completion of deferment period. Loyalty Annuity shall be payable in arrears along with the Base Annuity payout as per chosen Annuity payment mode . Death benefit For variant 6.a 6.b 6.e 6.f i.e.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,74,variants with death benefit till deferment period Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 18 of 30 Death during deferment period Upon death of the annuitant in case of single life variant 6.a 6.e and upon death of last survivor in case of joint life variant 6 .b 6.f 105 of the Total Premiums Paid including loadings for modal premiums if any shall be payable to the nominee and policy will terminate.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,75,Death post deferment period The policy will terminate without any further benefit payout. For variant 6.c 6.d 6.g 6.h i.e. variants with death benefit for life Death during deferment period Upon death of the annuitant in case of single life variant 6.c 6.g and upon death of last survivor in case of joint life variant 6.d 6.h higher of the foll owing shall be payable i. Total Premiums Paid including loadings for modal premiums if any accumulated at 6 p.a. compounded on a daily basis till date of death. ii.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,76,105 of the Total Premiums Paid. Death post deferment period Upon death of the annuitant in c ase of single life variant 6.c 6.g and upon death of last survivor in case of joint life variant 6.d 6.h higher of the following shall be payable i. Total Premiums Paid including loadings for modal premiums if any accumulated at 6 p.a. compounde d on a daily basis till end of deferment period less total annuity payouts made till date of death. ii.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,77,105 of the Total Premiums Paid Case Study 9 Deferred Annuity Joint Life with Death Benefit till Deferment Period Single Premium with Deferment period of 10 years Mr. Sharma is a 50 year old individual who has plans to retire from service at the age of 60 years. He lives with his wife Mrs. Sharma aged 45 years and his two children.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,78,He purchases Max Life Smart Wealth Annuity Guaranteed Pension Plan Deferred Annuity Joint Life with Death Benefit till Deferment Period Single Premium and for deferment period of 10 years. He pays a single premium of Rs.10 Lacs exclusive of taxes . From 11th policy year Mr. Sharma starts getting a guaranteed payout of Rs. 1 14 830 every year. Upon unfortunate death of Mr. Sharma in the 13th policy year Mrs. Sharma will continue to receive the guaranteed annuity payout of Rs.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,79,1 14 830 as long as she survives . Upon her death at age 95 years policy terminates without any further benefits payable. Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 19 of 30 Case Study 10 Deferred Annuity Joint Life with Death Benefit for Life Limited Premium with Premium Payment Term of 8 years and Deferment period of 8 years Mr. Verma is a 52 year old individual who has plans to retire from service at the age of 60 years.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,80,He lives with his wife Mrs. Verma aged 55 years. He purchases Max Life Smart Wealth Annuity Guaranteed Pension Plan Deferred Annuity Joint Life with Death Benefit for Life Limited Premium and f or deferment period of 8 years. He wants to pay Rs.3 Lacs p.a. exclusive of GST for 8 years to plan for his and his wife s retirement income. He has named his granddaughter as nominee in this plan. From 9th policy year he starts receiving guaranteed annuity payout of Rs.1 81 526 every year.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,81,Upon unfortunate death of Mr. Verma in the 13th policy year Mrs. Verma will continue to receive the guaranteed annual payout of Rs.1 81 526 as long as she survives . Upon her death at age 90 years death benefit of Rs.25 20 000 shall be payable to the nominee and the policy terminates. Kindly note that the above case studies and values are only illustrative and do not in any way create any rights and or obligations.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,82,The annuity amount under a policy will depend upon the rates applicable at the time of buying the policy. Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 20 of 30 Advance Annuity Option This option is available with the following annuity options only on first d eath amongst the annuitants.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,83,o Immediate Annuity Joint Life with Death Benefit o Immediate Annuity with chosen proportion of Annuity to Last Survivor Joint Life with death benefit This option can be chosen anytime within 3 months from the date of first death amongst the annuitants.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,84,This is an option to withdraw present value of annuities payable in next 5 years in advance as a lump sum In case this option is exercised the lump sum is paid immediately the annuity payment for next 5 years shall stop starting from the next policy anniversary. Advance Annuity Period of 5 years shall start from the next policy anniversary after the death of the 1st life. The annuity payment during the policy year of exercising this option shall continue to be payable as and when due.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,85,Once the advance annuity period of 5 years ends the annuity payment shall resume as per the original terms and conditions. Advance Annuity Amount 4.00 x Annuity Instalment x Number of Annuities payable in a policy year In case the survivi ng annuitant surrenders or dies during the Advance Annuity period the surrender or death benefit will be adjusted by the remaining advanced annuity amount already paid. Where.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,86,Remaining Advance Annuity Amount 1 Months elapsed during Advance Annuity Pe riod 60 x Advance Annuity Amount In case the surviving annuitant surrenders or dies after the payment of advance annuity amount but before the advance annuity period the surrender or death benefit will be adjusted by the full Advanced Annuity Amount. For NPS subscribers the company shall comply with all extant rules regulations circulars and notifications issued by PFRDA subject to compliance with IRDAI norms .
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,87,Any change or offering of any option feature in future related to such regulations shall be after prior approval of the Authority. Maturity Benefit There is no maturity benefi t payable under this plan. Surrender Benefit The Surrender value is applicable for immediate annuity with death benefit variants deferred annuity with death benefit variants and during the deferment period under deferred annuity wit death benefit till deferment period variants 1.c 1.d 2.b 3 5 6.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,88,No Surrender value is available for without death benefit variants of Immediate Annuity variants. For death benefit variants of Immediate Annuity and single premium Deferred Annuity variants i.e. variant 1.c 1.d 2.b 3 5 6.a 6.b 6.c 6.d the po licy can be surrendered at any time after the expiry of free look up cancellation period. Other Policy Benefits Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 21 of 30 For limited premium deferred annuity variants i.e.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,89,variant 6.e 6.f 6.g 6.h the policy shall acquire surrender value on payment of two full years premium. You may request in writing to surrender the policy at any time but You will get the Surrender Value only if the policy has acquired the Surrender Value. On receipt of such request Surrender Benefit shall be payable as a lump sum thereafter no other benefit under this policy shall be payable. On payment of surrender value the policy stands terminated and cannot be reinstated.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,90,Surrender Value is defined as the higher of Guaranteed Surrender Value GSV or Special Surrender Value SSV . Details of Surrend er Value computation has been outlined in the Policy Document. Please go through the policy document for surrender value factors and computations for understanding the surrender values. In case of annuity payment mode other than annually the Surrender Ben efit shall be paid after deducting any Annuity pay outs made during the policy Year.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,91,In case of group Policy the annuitant member can surrender the membership and the surrender value will be made available to the Annuitant Member. In case of surrender o f a group Policy by the Policyholder the annuitant members of the group will be given an option to continue on an individual basis. These annuitants members will be directly serviced by the Company. The Policy will be endorsed to this effect and the annu itants members will be intimated of the same.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,92,After the surrender by the existing policyholder no new annuitants members can be enrolled under the Policy . Reduced Paid Up RPU Policy applicable for limited premium variants in variant 6.e 6.f 6.g 6.h only Once the policy acquires surrender value as mentioned above on payment of at least 2 full years premium and in case of non payment of any further premiums on the expiry of the Grace Period the policy by default will become reduced paid up.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,93,The b enefits under reduced paid up mode policy is provided below Annuity Amount in RPU policy RPU Annuity amount RPU Factor X Base Annuity amount 50 of Loyalty Annuity RPU Factor Total Premiums Paid plus loadings for modal Premiums paid if any for b ase policy divided by total premiums payable plus loadings for modal Premiums payable if any for base policy . Surrender value in RPU policy The surrender value of RPU policy will b e determined using the methodology outlined in the Policy Document .
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,94,If the total annuity amount under RPU policy RPU Annuity amount is less than the minimum modal Annuity amount allowed under the product the surrender value as at the end of the revival period will be paid as a lump sum and the policy will be terminated im mediately and automatically. Death Benefit under RPU policy will be higher of following For variant 6.e 6.f i.e.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,95,variant with limited premium and death benefit till deferment period Upon death of the annuitant in case of single life variant 6.e and upon death of last survivor in case of joint life variant 6.f the following shall be payable During deferment period 105 of the Total Premiums Paid including loadings for modal premiums if any shall be payable Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 22 of 30 Post deferment period No reduced pa id up death benefit shall be payable For variant 6.g 6.h i.e.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,96,variant with limited premium and death benefit for life During deferment period Upon death of the annuitant in case of single life variant 6.g and upon death of last survivor in case of joint life variant 6.h higher of the following shall be payable 1. Total Premiums Paid including loadings for modal premiums if any accumulate d at 6 p.a. compounded on a daily basis till date of death 2.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,97,105 of the Total Premiums Paid including modal loading if any Post deferment period Upon death of the annuitant in case of single life and upon death of last survivor in case of joint life higher of the following shall be payable 1. Total Premiums Paid including loadings for modal premiums if any accumulated at 6 p.a. compounded on a daily basis till end of deferment period less total annuity payouts made till date of death 2.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,98,105 of the Total Premiums Paid including modal loading if any Rider Max Life Waiver of Premium Plus Rider UIN 104B029V04 which provides waiver of all future premiums in case of Critical Illness or dismemberment or Death. These riders can be attached effective policy inception or any policy anniversary of the base plan subject to the rider premium payment term and the policy term shall not be more than the outstanding premium payment term for the base plan.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,99,If there is overlap in benefi t offered under different riders with the base product then that benefi t under the rider will not be offered. In case the product is purchased under POS then no rider can be attached. Such rider attachments will be as per the Board approved underwriting policy BAUP of the c ompany s website.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,100,Policy Loan Loan can be availed under the variants where there is a benefit payable upon death of the annuitant s after the annuity start date subject to conditions defined herewith Loan can be availed anytime for single premium vari ants and after payment of two full years premiums for limited premium variants. Policy loans will be available under this product subject to maximum of 80 of the surrender value. The minimum loan amount that can be granted under the policy at any time will be Rs.10 000.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,101,Upon grant of a loan under this Policy the policy shall automatically be assigned in favor of the Company till the time the entire loan amount including interest any fees or dues towards such loan has been repaid to the Company. On su ch repayment of the loan and accumulated interest the policy will be reassigned to the Policyholder and the annuity death surrender benefits will continue. All outstanding loans and interest there on shall be deducted from any benefits payable under the policy.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,102,Inforce and fully paid up policies will not be foreclosed for non payment of outstanding loan balance even if the outstanding loan amount including interest exceeds the surrender value. However policies other than in force Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 23 of 30 and fully paid up polici es will be foreclosed if the outstanding loan amount including interest exceeds the surrender value.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,103,The policy loan interest rate is equal to RBI Bank rate 3.0 and is modified only if the RBI Bank rate changes by 100 bps or more from the RBI Bank rate used to determine the prevailing policy loan interest rate. Loan interest rate is currently 9.75 p.a. compounded annually and is based on the prevailing RBI Bank rate.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,104,The loan interest rate is reviewed on 31st March of every year and any change in loan interest rate will be applicable from the following 1st July to 30th June period to allow sufficient time for making changes in the policy administration system. Please note that any change in the basis of determining policy loan interest rate shall be m ade by the Company with prior approval of the IRDAI.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,105,Revival Reinstatements applicable for limited premium variants only In case of premium discontinuance provided that first two years full premiums are not paid the policy will lapse and no benefits shall be payable. After a policy has acquired surrender value the policy shall not lapse. In case of premium discontinuance the policy will by default become Reduced Paid Up RPU .
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,106,A Lapsed policy or a policy under Reduced Paid Up RPU Mode can be revi ved for full benefits within five years from the due date of the first unpaid Premium subject to the following conditions On receipt of Your written request to Revive the policy by Us If You produce an evidence of insurability in form of declaration o f health condition and or relevant medical reports of Life Insured Insured Persons at Your own cost and On payment of all overdue Premiums along with the applicable taxes cesses and levies if any to Us with revival interest rate as may be determined by Us from time to time in the manner described herein below as on the date of Revival.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,107,The Current applicable revival interest rate structure is mentioned below No. of days between date of Revival and date of lapse RPU of Policy Revival interest rate basis 0 60 Nil 61 180 RBI Bank Rate 1 per annum. compounded annually on due Premiums 180 RBI Bank Rate 3 per annum. compounded annually on due Premiums Note The current applicable revival interest rate is based on RBI Bank rate of 6.75 p.a. prevailing as on 31st March 2023 .
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,108,The RBI Bank Rate for the financial year ending 31st March every year will be considered for determining the revival interest rate and the same shall be made effective from the following period of 1st July to 30th June till the next change.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,109,For further details and the revival interest rate applicable as on date please refer to our website www.maxlifeinsurance.com Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 24 of 30 The Revival of the Lapsed policy or a policy under Reduced Paid Up Mode will take effect only after We have approved the same in accordance with Ou r Underwriting policy and communicated Our decision to You in writing.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,110,Once the policy has been revived all the benefits will get reinstated to original levels which would have been the case had the policy remained premium paying all throughout. If a policy under Reduced Paid Up Mode is not revived within the Revival Period the policy under Reduced Paid Up Mode cannot be revived and will continue to be under Reduced Paid Up Mode for the remaining part of the policy Term.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,111,If a Lapsed policy is not revived within the Revival Period this policy will immediately and automatically terminate without value on the expiry of the Revival Period. For the avoidance of d oubt the policy cannot be revived beyond the policy term. Default Option for NPS subscribers This option is available specifically for National Pension System NPS subscribers only. UNDER THIS OPTION THE ANNUITY BENEFITS WOULD BE PAYABLE IN ACCORDANCE WITH THE REGULATIONS AS PRESCRIBED BY PFRDA.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,112,If this product is purchased as a default option by government sector employee National Pension System Subscriber through funds accumulat ed in his her National Pension System then Annuity shall be payable to the Annuitant and his spouse if there is a spouse as per Immediate Annuity Single Life with Death Benefit or Immediate Annuity Joint Life with Death Benefit variant as the case may be.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,113,Provided the product is available for sale with the Company at that time i upon the death of the Annuitant and his her spouse the mother of the Annuitant if alive then will become the Annuitant utilizing the death proceeds the Single Premiu m for the Immediate Annuity Single Life with Death Benefit variant.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,114,ii on the death of the mother the father of the Annuitant if alive then will become the Annuitant utilizing the death proceeds the Single Premium for the Immediate Annuity Single Life with Death Benefit variant. After the coverage of all the family members specified above the Single Premium i.e.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,115,100 of the Total Premiums Paid shall be returned to the surviving children of the National Pension System Subscriber and in the abs ence of children the legal heirs of the National Pension System Subscriber as may be applicable.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,116,The Annuity that will be payable to each Annuitant as above will be based on the Age of the Annuitant as on the date they are made the Annuitant the pre vailing annuity rate under the option as on the date they are made the Annuitant the Single Premium which is the death benefit w.r.t. the previous Annuitant and the Annuity frequency.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,117,However if the subscriber does not want to opt for the default op tion mentioned above and wishes to choose the annuity option of his choice from the available annuity types or contracts with Us he she has the option to do so at the time of purchasing the annuity. Non government sector employee National Pension System Subscriber may also avail this option The Annuity amount on each purchase mentioned above will be based on the prevailing annuity rate then under the mentioned annuity variant.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,118,After the coverage of all the family members specified above the single premium shall be returned to the surviving children of the National Pension System Subscriber and in the absence of children the legal heirs of the National Pension System Subscriber as may be applicable.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,119,However if the subscriber does not want to opt f or the default option mentioned above and wishes to choose the annuity variant from the available annuity types or contracts with Us he she has the option to do so at the time of purchasing the annuity. Product Name Max Life Smart Wealth Annuity Guaranteed Pension Plan UIN 104N137V05 Page 25 of 30 The above clause is subject to change following any change in the applicable regulations from time to time.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,120,We urge you to read this prospectus and the benefit illustration understand the plan details and how it works before you deci de to purchase this policy. Taxes You may be entitled to certain applicable tax benefits on your premiums and policy benefits. Please note all the tax benefits are subject to tax laws prevailing at the time of payment of premium or receipt of benefits by you. Tax benefits are subject to changes in tax laws. It is advisable to seek independent tax advice.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,121,You agree to bear all tax liability if any that shall arise due to transfer of fund or on any amount being received by You under QROPS or otherwise o n account of any reason whatsoever notwithstanding that such tax liability arises in India or anywhere else outside India.
Maxlife,Pension Plans,SWAG Pension - Prospectus.pdf,122,You shall keep Us indemnified for any loss incurred by Us for relying on Your declaration if any or if any information provided her ein is false incorrect or incomplete or if any payments have been made by Us to third parties including any governmental or regulatory authority whether in India or anywhere else outside India where such payments were required to be made by You. For QRO PS the company shall comply to HMRC Regulations as amended from time to time.
